ccode;year;state;Attribute;Value
93;2014;"""nicaragua""";ASEF;0
93;2014;"""nicaragua""";AU;0
93;2014;"""nicaragua""";BENELUX;0
93;2014;"""nicaragua""";CARICOM;0
93;2014;"""nicaragua""";CBSS;0
93;2014;"""nicaragua""";COE;0
93;2014;"""nicaragua""";CSTO;0
93;2014;"""nicaragua""";EAC;0
93;2014;"""nicaragua""";EAPC;0
93;2014;"""nicaragua""";EIP;0
93;2014;"""nicaragua""";EU;0
93;2014;"""nicaragua""";GCC;0
93;2014;"""nicaragua""";IADefB;1
93;2014;"""nicaragua""";ICivDO;0
93;2014;"""nicaragua""";LATIN;1
93;2014;"""nicaragua""";LOAS;0
93;2014;"""nicaragua""";MFO;0
93;2014;"""nicaragua""";NATO;0
93;2014;"""nicaragua""";NCM;0
93;2014;"""nicaragua""";NordC;0
93;2014;"""nicaragua""";OAS;1
93;2014;"""nicaragua""";OECS;0
93;2014;"""nicaragua""";OIC;0
93;2014;"""nicaragua""";OSCE;0
93;2014;"""nicaragua""";PAP;0
93;2014;"""nicaragua""";PIF;0
93;2014;"""nicaragua""";RECSA;0
93;2014;"""nicaragua""";SAARC;0
93;2014;"""nicaragua""";SACU;0
93;2014;"""nicaragua""";SIECA;1
93;2014;"""nicaragua""";SPC;0
94;2014;"""costarica""";ACS;1
94;2014;"""costarica""";AMU;0
94;2014;"""costarica""";ANZUS;0
94;2014;"""costarica""";ASEAN;0
94;2014;"""costarica""";ASECNA;-9
94;2014;"""costarica""";ASEF;0
94;2014;"""costarica""";AU;0
94;2014;"""costarica""";BENELUX;0
94;2014;"""costarica""";CARICOM;0
94;2014;"""costarica""";CBSS;0
94;2014;"""costarica""";COE;0
94;2014;"""costarica""";CSTO;0
94;2014;"""costarica""";EAC;0
94;2014;"""costarica""";EAPC;0
94;2014;"""costarica""";EIP;0
94;2014;"""costarica""";EU;0
94;2014;"""costarica""";GCC;0
94;2014;"""costarica""";IADefB;1
94;2014;"""costarica""";ICivDO;0
94;2014;"""costarica""";LATIN;1
94;2014;"""costarica""";LOAS;0
94;2014;"""costarica""";MFO;0
94;2014;"""costarica""";NATO;0
94;2014;"""costarica""";NCM;0
94;2014;"""costarica""";NordC;0
94;2014;"""costarica""";OAS;1
94;2014;"""costarica""";OECS;0
94;2014;"""costarica""";OIC;0
94;2014;"""costarica""";OSCE;0
94;2014;"""costarica""";PAP;0
94;2014;"""costarica""";PIF;0
94;2014;"""costarica""";RECSA;0
94;2014;"""costarica""";SAARC;0
94;2014;"""costarica""";SACU;0
94;2014;"""costarica""";SIECA;1
94;2014;"""costarica""";SPC;0
95;2014;"""panama""";ACS;1
95;2014;"""panama""";AMU;0
95;2014;"""panama""";ANZUS;0
95;2014;"""panama""";ASEAN;0
95;2014;"""panama""";ASECNA;-9
95;2014;"""panama""";ASEF;0
95;2014;"""panama""";AU;0
95;2014;"""panama""";BENELUX;0
95;2014;"""panama""";CARICOM;0
95;2014;"""panama""";CBSS;0
95;2014;"""panama""";COE;0
95;2014;"""panama""";CSTO;0
95;2014;"""panama""";EAC;0
95;2014;"""panama""";EAPC;0
95;2014;"""panama""";EIP;0
95;2014;"""panama""";EU;0
95;2014;"""panama""";GCC;0
95;2014;"""panama""";IADefB;1
95;2014;"""panama""";ICivDO;1
95;2014;"""panama""";LATIN;1
95;2014;"""panama""";LOAS;0
95;2014;"""panama""";MFO;0
95;2014;"""panama""";NATO;0
95;2014;"""panama""";NCM;0
95;2014;"""panama""";NordC;0
95;2014;"""panama""";OAS;1
95;2014;"""panama""";OECS;0
95;2014;"""panama""";OIC;0
95;2014;"""panama""";OSCE;0
95;2014;"""panama""";PAP;0
95;2014;"""panama""";PIF;0
95;2014;"""panama""";RECSA;0
95;2014;"""panama""";SAARC;0
95;2014;"""panama""";SACU;0
95;2014;"""panama""";SIECA;0
95;2014;"""panama""";SPC;0
100;2014;"""colombia""";ACS;1
100;2014;"""colombia""";AMU;0
100;2014;"""colombia""";ANZUS;0
100;2014;"""colombia""";ASEAN;0
100;2014;"""colombia""";ASECNA;-9
100;2014;"""colombia""";ASEF;0
100;2014;"""colombia""";AU;0
100;2014;"""colombia""";BENELUX;0
100;2014;"""colombia""";CARICOM;0
100;2014;"""colombia""";CBSS;0
100;2014;"""colombia""";COE;0
100;2014;"""colombia""";CSTO;0
100;2014;"""colombia""";EAC;0
100;2014;"""colombia""";EAPC;0
100;2014;"""colombia""";EIP;0
100;2014;"""colombia""";EU;0
100;2014;"""colombia""";GCC;0
100;2014;"""colombia""";IADefB;1
100;2014;"""colombia""";ICivDO;0
100;2014;"""colombia""";LATIN;1
100;2014;"""colombia""";LOAS;0
100;2014;"""colombia""";MFO;1
100;2014;"""colombia""";NATO;0
100;2014;"""colombia""";NCM;0
100;2014;"""colombia""";NordC;0
100;2014;"""colombia""";OAS;1
100;2014;"""colombia""";OECS;0
100;2014;"""colombia""";OIC;0
100;2014;"""colombia""";OSCE;0
100;2014;"""colombia""";PAP;0
100;2014;"""colombia""";PIF;0
100;2014;"""colombia""";RECSA;0
100;2014;"""colombia""";SAARC;0
100;2014;"""colombia""";SACU;0
100;2014;"""colombia""";SIECA;0
100;2014;"""colombia""";SPC;0
101;2014;"""venezuela""";ACS;1
101;2014;"""venezuela""";AMU;0
101;2014;"""venezuela""";ANZUS;0
101;2014;"""venezuela""";ASEAN;0
101;2014;"""venezuela""";ASECNA;-9
101;2014;"""venezuela""";ASEF;0
101;2014;"""venezuela""";AU;0
101;2014;"""venezuela""";BENELUX;0
101;2014;"""venezuela""";CARICOM;0
101;2014;"""venezuela""";CBSS;0
101;2014;"""venezuela""";COE;0
101;2014;"""venezuela""";CSTO;0
101;2014;"""venezuela""";EAC;0
101;2014;"""venezuela""";EAPC;0
101;2014;"""venezuela""";EIP;0
101;2014;"""venezuela""";EU;0
101;2014;"""venezuela""";GCC;0
101;2014;"""venezuela""";IADefB;1
101;2014;"""venezuela""";ICivDO;0
101;2014;"""venezuela""";LATIN;1
101;2014;"""venezuela""";LOAS;0
101;2014;"""venezuela""";MFO;0
101;2014;"""venezuela""";NATO;0
101;2014;"""venezuela""";NCM;0
101;2014;"""venezuela""";NordC;0
101;2014;"""venezuela""";OAS;1
101;2014;"""venezuela""";OECS;0
101;2014;"""venezuela""";OIC;0
101;2014;"""venezuela""";OSCE;0
101;2014;"""venezuela""";PAP;0
101;2014;"""venezuela""";PIF;0
101;2014;"""venezuela""";RECSA;0
101;2014;"""venezuela""";SAARC;0
101;2014;"""venezuela""";SACU;0
101;2014;"""venezuela""";SIECA;0
101;2014;"""venezuela""";SPC;0
110;2014;"""guyana""";ACS;1
110;2014;"""guyana""";AMU;0
110;2014;"""guyana""";ANZUS;0
110;2014;"""guyana""";ASEAN;0
110;2014;"""guyana""";ASECNA;-9
110;2014;"""guyana""";ASEF;0
110;2014;"""guyana""";AU;0
110;2014;"""guyana""";BENELUX;0
110;2014;"""guyana""";CARICOM;1
110;2014;"""guyana""";CBSS;0
110;2014;"""guyana""";COE;0
110;2014;"""guyana""";CSTO;0
110;2014;"""guyana""";EAC;0
110;2014;"""guyana""";EAPC;0
110;2014;"""guyana""";EIP;0
110;2014;"""guyana""";EU;0
110;2014;"""guyana""";GCC;0
110;2014;"""guyana""";IADefB;0
110;2014;"""guyana""";ICivDO;0
110;2014;"""guyana""";LATIN;0
110;2014;"""guyana""";LOAS;0
110;2014;"""guyana""";MFO;0
110;2014;"""guyana""";NATO;0
110;2014;"""guyana""";NCM;0
110;2014;"""guyana""";NordC;0
110;2014;"""guyana""";OAS;1
110;2014;"""guyana""";OECS;0
110;2014;"""guyana""";OIC;1
110;2014;"""guyana""";OSCE;0
110;2014;"""guyana""";PAP;0
110;2014;"""guyana""";PIF;0
110;2014;"""guyana""";RECSA;0
110;2014;"""guyana""";SAARC;0
110;2014;"""guyana""";SACU;0
110;2014;"""guyana""";SIECA;0
110;2014;"""guyana""";SPC;0
115;2014;"""suriname""";ACS;1
115;2014;"""suriname""";AMU;0
115;2014;"""suriname""";ANZUS;0
115;2014;"""suriname""";ASEAN;0
115;2014;"""suriname""";ASECNA;-9
115;2014;"""suriname""";ASEF;0
115;2014;"""suriname""";AU;0
115;2014;"""suriname""";BENELUX;0
115;2014;"""suriname""";CARICOM;1
115;2014;"""suriname""";CBSS;0
115;2014;"""suriname""";COE;0
115;2014;"""suriname""";CSTO;0
115;2014;"""suriname""";EAC;0
115;2014;"""suriname""";EAPC;0
115;2014;"""suriname""";EIP;0
115;2014;"""suriname""";EU;0
115;2014;"""suriname""";GCC;0
115;2014;"""suriname""";IADefB;1
115;2014;"""suriname""";ICivDO;0
115;2014;"""suriname""";LATIN;0
115;2014;"""suriname""";LOAS;0
115;2014;"""suriname""";MFO;0
115;2014;"""suriname""";NATO;0
115;2014;"""suriname""";NCM;0
115;2014;"""suriname""";NordC;0
115;2014;"""suriname""";OAS;1
115;2014;"""suriname""";OECS;0
115;2014;"""suriname""";OIC;1
115;2014;"""suriname""";OSCE;0
115;2014;"""suriname""";PAP;0
115;2014;"""suriname""";PIF;0
115;2014;"""suriname""";RECSA;0
115;2014;"""suriname""";SAARC;0
115;2014;"""suriname""";SACU;0
115;2014;"""suriname""";SIECA;0
115;2014;"""suriname""";SPC;0
130;2014;"""ecuador""";ACS;0
130;2014;"""ecuador""";AMU;0
130;2014;"""ecuador""";ANZUS;0
130;2014;"""ecuador""";ASEAN;0
130;2014;"""ecuador""";ASECNA;-9
130;2014;"""ecuador""";ASEF;0
130;2014;"""ecuador""";AU;0
130;2014;"""ecuador""";BENELUX;0
130;2014;"""ecuador""";CARICOM;0
130;2014;"""ecuador""";CBSS;0
130;2014;"""ecuador""";COE;0
130;2014;"""ecuador""";CSTO;0
130;2014;"""ecuador""";EAC;0
130;2014;"""ecuador""";EAPC;0
130;2014;"""ecuador""";EIP;0
130;2014;"""ecuador""";EU;0
130;2014;"""ecuador""";GCC;0
130;2014;"""ecuador""";IADefB;1
130;2014;"""ecuador""";ICivDO;0
130;2014;"""ecuador""";LATIN;1
130;2014;"""ecuador""";LOAS;0
130;2014;"""ecuador""";MFO;0
130;2014;"""ecuador""";NATO;0
130;2014;"""ecuador""";NCM;0
130;2014;"""ecuador""";NordC;0
130;2014;"""ecuador""";OAS;1
130;2014;"""ecuador""";OECS;0
130;2014;"""ecuador""";OIC;0
130;2014;"""ecuador""";OSCE;0
130;2014;"""ecuador""";PAP;0
130;2014;"""ecuador""";PIF;0
130;2014;"""ecuador""";RECSA;0
130;2014;"""ecuador""";SAARC;0
130;2014;"""ecuador""";SACU;0
130;2014;"""ecuador""";SIECA;0
130;2014;"""ecuador""";SPC;0
135;2014;"""peru""";ACS;0
135;2014;"""peru""";AMU;0
135;2014;"""peru""";ANZUS;0
135;2014;"""peru""";ASEAN;0
135;2014;"""peru""";ASECNA;-9
135;2014;"""peru""";ASEF;0
135;2014;"""peru""";AU;0
135;2014;"""peru""";BENELUX;0
135;2014;"""peru""";CARICOM;0
135;2014;"""peru""";CBSS;0
135;2014;"""peru""";COE;0
135;2014;"""peru""";CSTO;0
135;2014;"""peru""";EAC;0
135;2014;"""peru""";EAPC;0
135;2014;"""peru""";EIP;0
135;2014;"""peru""";EU;0
135;2014;"""peru""";GCC;0
135;2014;"""peru""";IADefB;1
135;2014;"""peru""";ICivDO;0
135;2014;"""peru""";LATIN;1
135;2014;"""peru""";LOAS;0
135;2014;"""peru""";MFO;0
135;2014;"""peru""";NATO;0
135;2014;"""peru""";NCM;0
135;2014;"""peru""";NordC;0
135;2014;"""peru""";OAS;1
135;2014;"""peru""";OECS;0
135;2014;"""peru""";OIC;0
135;2014;"""peru""";OSCE;0
135;2014;"""peru""";PAP;0
135;2014;"""peru""";PIF;0
135;2014;"""peru""";RECSA;0
135;2014;"""peru""";SAARC;0
135;2014;"""peru""";SACU;0
135;2014;"""peru""";SIECA;0
135;2014;"""peru""";SPC;0
140;2014;"""brazil""";ACS;0
140;2014;"""brazil""";AMU;0
140;2014;"""brazil""";ANZUS;0
140;2014;"""brazil""";ASEAN;0
140;2014;"""brazil""";ASECNA;-9
140;2014;"""brazil""";ASEF;0
140;2014;"""brazil""";AU;0
140;2014;"""brazil""";BENELUX;0
140;2014;"""brazil""";CARICOM;0
140;2014;"""brazil""";CBSS;0
140;2014;"""brazil""";COE;0
140;2014;"""brazil""";CSTO;0
140;2014;"""brazil""";EAC;0
140;2014;"""brazil""";EAPC;0
140;2014;"""brazil""";EIP;0
140;2014;"""brazil""";EU;0
140;2014;"""brazil""";GCC;0
140;2014;"""brazil""";IADefB;1
140;2014;"""brazil""";ICivDO;0
140;2014;"""brazil""";LATIN;1
140;2014;"""brazil""";LOAS;0
140;2014;"""brazil""";MFO;0
140;2014;"""brazil""";NATO;0
140;2014;"""brazil""";NCM;0
140;2014;"""brazil""";NordC;0
140;2014;"""brazil""";OAS;1
140;2014;"""brazil""";OECS;0
140;2014;"""brazil""";OIC;0
140;2014;"""brazil""";OSCE;0
140;2014;"""brazil""";PAP;0
140;2014;"""brazil""";PIF;0
140;2014;"""brazil""";RECSA;0
140;2014;"""brazil""";SAARC;0
140;2014;"""brazil""";SACU;0
140;2014;"""brazil""";SIECA;0
140;2014;"""brazil""";SPC;0
145;2014;"""bolivia""";ACS;0
145;2014;"""bolivia""";AMU;0
145;2014;"""bolivia""";ANZUS;0
145;2014;"""bolivia""";ASEAN;0
145;2014;"""bolivia""";ASECNA;-9
145;2014;"""bolivia""";ASEF;0
145;2014;"""bolivia""";AU;0
145;2014;"""bolivia""";BENELUX;0
145;2014;"""bolivia""";CARICOM;0
145;2014;"""bolivia""";CBSS;0
145;2014;"""bolivia""";COE;0
145;2014;"""bolivia""";CSTO;0
145;2014;"""bolivia""";EAC;0
145;2014;"""bolivia""";EAPC;0
145;2014;"""bolivia""";EIP;0
145;2014;"""bolivia""";EU;0
145;2014;"""bolivia""";GCC;0
145;2014;"""bolivia""";IADefB;1
145;2014;"""bolivia""";ICivDO;0
145;2014;"""bolivia""";LATIN;1
145;2014;"""bolivia""";LOAS;0
145;2014;"""bolivia""";MFO;0
145;2014;"""bolivia""";NATO;0
145;2014;"""bolivia""";NCM;0
145;2014;"""bolivia""";NordC;0
145;2014;"""bolivia""";OAS;1
145;2014;"""bolivia""";OECS;0
145;2014;"""bolivia""";OIC;0
145;2014;"""bolivia""";OSCE;0
145;2014;"""bolivia""";PAP;0
145;2014;"""bolivia""";PIF;0
145;2014;"""bolivia""";RECSA;0
145;2014;"""bolivia""";SAARC;0
145;2014;"""bolivia""";SACU;0
145;2014;"""bolivia""";SIECA;0
145;2014;"""bolivia""";SPC;0
150;2014;"""paraguay""";ACS;0
150;2014;"""paraguay""";AMU;0
150;2014;"""paraguay""";ANZUS;0
150;2014;"""paraguay""";ASEAN;0
150;2014;"""paraguay""";ASECNA;-9
150;2014;"""paraguay""";ASEF;0
150;2014;"""paraguay""";AU;0
150;2014;"""paraguay""";BENELUX;0
150;2014;"""paraguay""";CARICOM;0
150;2014;"""paraguay""";CBSS;0
150;2014;"""paraguay""";COE;0
150;2014;"""paraguay""";CSTO;0
150;2014;"""paraguay""";EAC;0
150;2014;"""paraguay""";EAPC;0
150;2014;"""paraguay""";EIP;0
150;2014;"""paraguay""";EU;0
150;2014;"""paraguay""";GCC;0
150;2014;"""paraguay""";IADefB;1
150;2014;"""paraguay""";ICivDO;0
150;2014;"""paraguay""";LATIN;1
150;2014;"""paraguay""";LOAS;0
150;2014;"""paraguay""";MFO;0
150;2014;"""paraguay""";NATO;0
150;2014;"""paraguay""";NCM;0
150;2014;"""paraguay""";NordC;0
150;2014;"""paraguay""";OAS;1
150;2014;"""paraguay""";OECS;0
150;2014;"""paraguay""";OIC;0
150;2014;"""paraguay""";OSCE;0
150;2014;"""paraguay""";PAP;0
150;2014;"""paraguay""";PIF;0
150;2014;"""paraguay""";RECSA;0
150;2014;"""paraguay""";SAARC;0
150;2014;"""paraguay""";SACU;0
150;2014;"""paraguay""";SIECA;0
150;2014;"""paraguay""";SPC;0
155;2014;"""chile""";ACS;0
155;2014;"""chile""";AMU;0
155;2014;"""chile""";ANZUS;0
155;2014;"""chile""";ASEAN;0
155;2014;"""chile""";ASECNA;-9
155;2014;"""chile""";ASEF;0
155;2014;"""chile""";AU;0
155;2014;"""chile""";BENELUX;0
155;2014;"""chile""";CARICOM;0
155;2014;"""chile""";CBSS;0
155;2014;"""chile""";COE;0
155;2014;"""chile""";CSTO;0
155;2014;"""chile""";EAC;0
155;2014;"""chile""";EAPC;0
155;2014;"""chile""";EIP;0
155;2014;"""chile""";EU;0
155;2014;"""chile""";GCC;0
155;2014;"""chile""";IADefB;1
155;2014;"""chile""";ICivDO;0
155;2014;"""chile""";LATIN;1
155;2014;"""chile""";LOAS;0
155;2014;"""chile""";MFO;0
155;2014;"""chile""";NATO;0
155;2014;"""chile""";NCM;0
155;2014;"""chile""";NordC;0
155;2014;"""chile""";OAS;1
155;2014;"""chile""";OECS;0
155;2014;"""chile""";OIC;0
155;2014;"""chile""";OSCE;0
155;2014;"""chile""";PAP;0
155;2014;"""chile""";PIF;0
155;2014;"""chile""";RECSA;0
155;2014;"""chile""";SAARC;0
155;2014;"""chile""";SACU;0
155;2014;"""chile""";SIECA;0
155;2014;"""chile""";SPC;0
160;2014;"""argentina""";ACS;0
160;2014;"""argentina""";AMU;0
160;2014;"""argentina""";ANZUS;0
160;2014;"""argentina""";ASEAN;0
160;2014;"""argentina""";ASECNA;-9
160;2014;"""argentina""";ASEF;0
160;2014;"""argentina""";AU;0
160;2014;"""argentina""";BENELUX;0
160;2014;"""argentina""";CARICOM;0
160;2014;"""argentina""";CBSS;0
160;2014;"""argentina""";COE;0
160;2014;"""argentina""";CSTO;0
160;2014;"""argentina""";EAC;0
160;2014;"""argentina""";EAPC;0
160;2014;"""argentina""";EIP;0
160;2014;"""argentina""";EU;0
160;2014;"""argentina""";GCC;0
160;2014;"""argentina""";IADefB;1
160;2014;"""argentina""";ICivDO;0
160;2014;"""argentina""";LATIN;0
160;2014;"""argentina""";LOAS;0
160;2014;"""argentina""";MFO;0
160;2014;"""argentina""";NATO;0
160;2014;"""argentina""";NCM;0
160;2014;"""argentina""";NordC;0
160;2014;"""argentina""";OAS;1
160;2014;"""argentina""";OECS;0
160;2014;"""argentina""";OIC;0
160;2014;"""argentina""";OSCE;0
160;2014;"""argentina""";PAP;0
160;2014;"""argentina""";PIF;0
160;2014;"""argentina""";RECSA;0
160;2014;"""argentina""";SAARC;0
160;2014;"""argentina""";SACU;0
160;2014;"""argentina""";SIECA;0
160;2014;"""argentina""";SPC;0
165;2014;"""uruguay""";ACS;0
165;2014;"""uruguay""";AMU;0
165;2014;"""uruguay""";ANZUS;0
165;2014;"""uruguay""";ASEAN;0
165;2014;"""uruguay""";ASECNA;-9
165;2014;"""uruguay""";ASEF;0
165;2014;"""uruguay""";AU;0
165;2014;"""uruguay""";BENELUX;0
165;2014;"""uruguay""";CARICOM;0
165;2014;"""uruguay""";CBSS;0
165;2014;"""uruguay""";COE;0
165;2014;"""uruguay""";CSTO;0
165;2014;"""uruguay""";EAC;0
165;2014;"""uruguay""";EAPC;0
165;2014;"""uruguay""";EIP;0
165;2014;"""uruguay""";EU;0
165;2014;"""uruguay""";GCC;0
165;2014;"""uruguay""";IADefB;1
165;2014;"""uruguay""";ICivDO;0
165;2014;"""uruguay""";LATIN;1
165;2014;"""uruguay""";LOAS;0
165;2014;"""uruguay""";MFO;1
165;2014;"""uruguay""";NATO;0
165;2014;"""uruguay""";NCM;0
165;2014;"""uruguay""";NordC;0
165;2014;"""uruguay""";OAS;1
165;2014;"""uruguay""";OECS;0
165;2014;"""uruguay""";OIC;0
165;2014;"""uruguay""";OSCE;0
165;2014;"""uruguay""";PAP;0
165;2014;"""uruguay""";PIF;0
165;2014;"""uruguay""";RECSA;0
165;2014;"""uruguay""";SAARC;0
165;2014;"""uruguay""";SACU;0
165;2014;"""uruguay""";SIECA;0
165;2014;"""uruguay""";SPC;0
200;2014;"""uk""";ACS;0
200;2014;"""uk""";AMU;0
200;2014;"""uk""";ANZUS;0
200;2014;"""uk""";ASEAN;0
200;2014;"""uk""";ASECNA;-9
200;2014;"""uk""";ASEF;0
200;2014;"""uk""";AU;0
200;2014;"""uk""";BENELUX;0
200;2014;"""uk""";CARICOM;0
200;2014;"""uk""";CBSS;3
200;2014;"""uk""";COE;1
200;2014;"""uk""";CSTO;0
200;2014;"""uk""";EAC;0
200;2014;"""uk""";EAPC;1
200;2014;"""uk""";EIP;0
200;2014;"""uk""";EU;1
200;2014;"""uk""";GCC;0
200;2014;"""uk""";IADefB;0
200;2014;"""uk""";ICivDO;0
200;2014;"""uk""";LATIN;0
200;2014;"""uk""";LOAS;0
200;2014;"""uk""";MFO;0
200;2014;"""uk""";NATO;1
200;2014;"""uk""";NCM;0
200;2014;"""uk""";NordC;0
200;2014;"""uk""";OAS;0
200;2014;"""uk""";OECS;0
200;2014;"""uk""";OIC;0
200;2014;"""uk""";OSCE;1
200;2014;"""uk""";PAP;0
200;2014;"""uk""";PIF;0
200;2014;"""uk""";RECSA;0
200;2014;"""uk""";SAARC;0
200;2014;"""uk""";SACU;0
200;2014;"""uk""";SIECA;0
200;2014;"""uk""";SPC;1
205;2014;"""ireland""";ACS;0
205;2014;"""ireland""";AMU;0
205;2014;"""ireland""";ANZUS;0
205;2014;"""ireland""";ASEAN;0
205;2014;"""ireland""";ASECNA;-9
205;2014;"""ireland""";ASEF;0
205;2014;"""ireland""";AU;0
205;2014;"""ireland""";BENELUX;0
205;2014;"""ireland""";CARICOM;0
205;2014;"""ireland""";CBSS;0
205;2014;"""ireland""";COE;1
205;2014;"""ireland""";CSTO;0
205;2014;"""ireland""";EAC;0
205;2014;"""ireland""";EAPC;1
205;2014;"""ireland""";EIP;0
205;2014;"""ireland""";EU;1
205;2014;"""ireland""";GCC;0
205;2014;"""ireland""";IADefB;0
205;2014;"""ireland""";ICivDO;0
205;2014;"""ireland""";LATIN;0
205;2014;"""ireland""";LOAS;0
205;2014;"""ireland""";MFO;0
205;2014;"""ireland""";NATO;0
205;2014;"""ireland""";NCM;0
205;2014;"""ireland""";NordC;0
205;2014;"""ireland""";OAS;0
205;2014;"""ireland""";OECS;0
205;2014;"""ireland""";OIC;0
205;2014;"""ireland""";OSCE;1
205;2014;"""ireland""";PAP;0
205;2014;"""ireland""";PIF;0
205;2014;"""ireland""";RECSA;0
205;2014;"""ireland""";SAARC;0
205;2014;"""ireland""";SACU;0
205;2014;"""ireland""";SIECA;0
205;2014;"""ireland""";SPC;0
210;2014;"""netherlands""";ACS;0
210;2014;"""netherlands""";AMU;0
210;2014;"""netherlands""";ANZUS;0
210;2014;"""netherlands""";ASEAN;0
210;2014;"""netherlands""";ASECNA;-9
210;2014;"""netherlands""";ASEF;0
210;2014;"""netherlands""";AU;0
210;2014;"""netherlands""";BENELUX;1
210;2014;"""netherlands""";CARICOM;0
210;2014;"""netherlands""";CBSS;3
210;2014;"""netherlands""";COE;1
210;2014;"""netherlands""";CSTO;0
210;2014;"""netherlands""";EAC;0
210;2014;"""netherlands""";EAPC;1
210;2014;"""netherlands""";EIP;0
210;2014;"""netherlands""";EU;1
210;2014;"""netherlands""";GCC;0
210;2014;"""netherlands""";IADefB;0
210;2014;"""netherlands""";ICivDO;0
210;2014;"""netherlands""";LATIN;0
210;2014;"""netherlands""";LOAS;0
210;2014;"""netherlands""";MFO;1
210;2014;"""netherlands""";NATO;1
210;2014;"""netherlands""";NCM;0
210;2014;"""netherlands""";NordC;0
210;2014;"""netherlands""";OAS;0
210;2014;"""netherlands""";OECS;0
210;2014;"""netherlands""";OIC;0
210;2014;"""netherlands""";OSCE;1
210;2014;"""netherlands""";PAP;0
210;2014;"""netherlands""";PIF;0
210;2014;"""netherlands""";RECSA;0
210;2014;"""netherlands""";SAARC;0
210;2014;"""netherlands""";SACU;0
210;2014;"""netherlands""";SIECA;0
210;2014;"""netherlands""";SPC;0
211;2014;"""belgium""";ACS;0
211;2014;"""belgium""";AMU;0
211;2014;"""belgium""";ANZUS;0
211;2014;"""belgium""";ASEAN;0
211;2014;"""belgium""";ASECNA;-9
211;2014;"""belgium""";ASEF;0
211;2014;"""belgium""";AU;0
211;2014;"""belgium""";BENELUX;1
211;2014;"""belgium""";CARICOM;0
211;2014;"""belgium""";CBSS;0
211;2014;"""belgium""";COE;1
211;2014;"""belgium""";CSTO;0
211;2014;"""belgium""";EAC;0
211;2014;"""belgium""";EAPC;1
211;2014;"""belgium""";EIP;1
211;2014;"""belgium""";EU;1
211;2014;"""belgium""";GCC;0
211;2014;"""belgium""";IADefB;0
211;2014;"""belgium""";ICivDO;0
211;2014;"""belgium""";LATIN;0
211;2014;"""belgium""";LOAS;0
211;2014;"""belgium""";MFO;0
211;2014;"""belgium""";NATO;1
211;2014;"""belgium""";NCM;0
211;2014;"""belgium""";NordC;0
211;2014;"""belgium""";OAS;0
211;2014;"""belgium""";OECS;0
211;2014;"""belgium""";OIC;0
211;2014;"""belgium""";OSCE;1
211;2014;"""belgium""";PAP;0
211;2014;"""belgium""";PIF;0
211;2014;"""belgium""";RECSA;0
211;2014;"""belgium""";SAARC;0
211;2014;"""belgium""";SACU;0
211;2014;"""belgium""";SIECA;0
211;2014;"""belgium""";SPC;0
212;2014;"""luxembourg""";ACS;0
212;2014;"""luxembourg""";AMU;0
212;2014;"""luxembourg""";ANZUS;0
212;2014;"""luxembourg""";ASEAN;0
212;2014;"""luxembourg""";ASECNA;-9
212;2014;"""luxembourg""";ASEF;0
212;2014;"""luxembourg""";AU;0
212;2014;"""luxembourg""";BENELUX;1
212;2014;"""luxembourg""";CARICOM;0
212;2014;"""luxembourg""";CBSS;0
212;2014;"""luxembourg""";COE;1
212;2014;"""luxembourg""";CSTO;0
212;2014;"""luxembourg""";EAC;0
212;2014;"""luxembourg""";EAPC;1
212;2014;"""luxembourg""";EIP;1
212;2014;"""luxembourg""";EU;1
212;2014;"""luxembourg""";GCC;0
212;2014;"""luxembourg""";IADefB;0
212;2014;"""luxembourg""";ICivDO;0
212;2014;"""luxembourg""";LATIN;0
212;2014;"""luxembourg""";LOAS;0
212;2014;"""luxembourg""";MFO;0
212;2014;"""luxembourg""";NATO;1
212;2014;"""luxembourg""";NCM;0
212;2014;"""luxembourg""";NordC;0
212;2014;"""luxembourg""";OAS;0
212;2014;"""luxembourg""";OECS;0
212;2014;"""luxembourg""";OIC;0
212;2014;"""luxembourg""";OSCE;1
212;2014;"""luxembourg""";PAP;0
212;2014;"""luxembourg""";PIF;0
212;2014;"""luxembourg""";RECSA;0
212;2014;"""luxembourg""";SAARC;0
212;2014;"""luxembourg""";SACU;0
212;2014;"""luxembourg""";SIECA;0
212;2014;"""luxembourg""";SPC;0
220;2014;"""france""";ACS;1
220;2014;"""france""";AMU;0
220;2014;"""france""";ANZUS;0
220;2014;"""france""";ASEAN;0
220;2014;"""france""";ASECNA;-9
220;2014;"""france""";ASEF;0
220;2014;"""france""";AU;0
220;2014;"""france""";BENELUX;0
220;2014;"""france""";CARICOM;0
220;2014;"""france""";CBSS;3
220;2014;"""france""";COE;1
220;2014;"""france""";CSTO;0
220;2014;"""france""";EAC;0
220;2014;"""france""";EAPC;1
220;2014;"""france""";EIP;0
220;2014;"""france""";EU;1
220;2014;"""france""";GCC;0
220;2014;"""france""";IADefB;0
